,a股市值(不含限售股),主营产品名称,"净资产收益率roe(加权,公布值)",城市,市净率(pb),市盈率(pe),归属于母公司所有者的净利润,总市值,总股本,所属同花顺行业,新股上市日期,流通a股,股票代码,股票简称,营业收入,资产负债率,销售毛利率
2594,6972924267.9,泵用机械密封||干气密封控制系统||机械密封辅助系统||密封件||机械密封||干气密封||零配件||橡塑密封||密封产品修复||燃气轮机成套及系统集成||特种阀门||干气密封及控制系统||其他产品,9.95,成都市,2.6437,19.8084,270930956.08,7349367785.58,207961737.0,机械设备-通用设备-其他通用设备,20150612,197309685.0,300470.SZ,中密控股,1283417876.71,19.5362,44.0063
2595,5106020326.4,加气柱||卸气柱||程序控制盘||加气机检定装置||专项设备及cng/lng信息化集成监管系统||零配件||零配件维修服务||cng加气机||lng(含||LNG（含 L-CNG）加气站成套设备||cng加气站设备||lng车船用加气站成套设备/专项设备||ng/lng信息化集成监管系统||维修服务||cng/lng车用加气站成套设备||船用天然气供气设备||井口天然气净化及液化处理装备||加氢站成套设备||石油机械设备||天然气加气设备及零部件||工程||设计||未使用光伏组件处置||贸易||氢能产品||船用产品||车用产品||能源数据中心||工程设计||工程建设||70mpa加氢机||70mpa加氢枪||压缩氢气加气机检定装置||加氢质量流量计||加氢橇装设备||49t车载液氢储供系统||lng燃料动力船供气系统||移动式lng加注站||船舶燃料控制系统||气化橇||l-cng/lng全橇装加注装置||无人值守橇装加注装置||lng/cng加注机||lng/cng站控系统||lng/cng加气机检定装置||lng杜瓦瓶供气橇||lng供气橇||lng固定民用站||hopnet设备运维监管平台||电子标签系统||ic卡管理系统||站点环境监控||液氢真空绝热低温管||100mpa加氢质量流量计||液氢换热器||船用换热器||工程设计业务||工程施工资质||加氢站/加气站/综合能源站||接收站/气化站/液化工厂/分布式能源||趸船lng加注站||岸基式lng加注站||加顺达智慧运营管理平台||专用设备制造||船舶租赁||航空零部件制造||天然气销售,-0.22,成都市,4.2042,-1933.3614,-27616686.09,6549311122.83,470158731.0,机械设备-专用设备-其他专用设备,20150611,366548480.0,300471.SZ,厚普股份,674058757.6,44.0017,31.2209
2596,15732124918.92,自行开发软件||技术服务||系统集成||软件||无线网络||电信应用软件||电信||网络||高速公路机电工程解决方案||交通信息化和系统集成业务||城市综合交通信息服务||航空信息化解决方案||电子车牌业务||技术开发及服务||产品销售||建造合同||网络存储产品||网络视频录像机||中小型管理平台一体机||城域级视频监控管控平台||中小监控解决方案管控软件||v2x系列产品||交通云及行业软件||解决方案及增值服务||其他业务||智慧公路||智慧交管||智慧运输||智能网联||智慧轨交||智慧民航||视频物联||门禁报警||ai文教体产品||绿色能源产品||存储产||计算产品||网络产品||显控产品,1.67,海淀区,1.5769,71.6333,15758481.54,18045749415.3,1580188215.0,计算机-IT服务-IT服务Ⅲ,20100318,1377594126.0,002373.SZ,千方科技,5255890421.45,33.4579,31.0394
2597,3678859469.37,组合式防伪盖||复合型防伪印刷铝板||设备及模具||铝带||园林绿化||铝防伪瓶盖||组合式防伪瓶盖||铝防伪盖||组合盖||白酒||瓶盖||自动化设备||基础设施||防伪瓶盖||铝制防伪瓶盖||组合式防伪瓶盖（全塑防伪瓶盖、铝塑结合防伪瓶盖）以及复合型防伪印刷铝板,-10.61,烟台市,4.3658,-29.2168,-82668285.28,3678859469.37,1085209283.0,轻工制造-包装印刷-包装,20100318,1085209283.0,002374.SZ,中锐股份,403092933.13,75.5598,12.8496
2598,5280638918.04,幕墙装饰工程||设计合同||木制品销售||景观工程||建筑智能化||石材||铝合金门窗||木制品||机场||建筑装饰工程||园林绿化||装修||家装||智能家居||幕墙业务||幕墙||家居||装饰制品销售||智能化系统集成,3.26,绍兴市,0.6509,15.0872,253026498.08,5333186062.04,1339996498.0,建筑装饰-建筑装饰-装饰园林,20100323,1326793698.0,002375.SZ,亚厦股份,6873087440.03,61.4104,14.6279
2599,29510022128.4,图形显控领域产品||小型专用化雷达领域产品||小型专业化雷达||图形显控模块产品||加固类产品||通用mcu芯片||音频芯片||jm7200系列芯片||jm9系列芯片||jm5400系列芯片||主动防护雷达||测速雷达||jm11系列芯片,-1.03,长沙市,5.4418,-392.324,23874312.38,37942155589.8,522619223.0,国防军工-军工电子-军工电子Ⅲ,20160331,406474134.0,300474.SZ,景嘉微,494620173.26,10.3217,45.7276
2600,63194935139.63,双波轮减速离合器||大容量减速离合器||普通波轮减速离合器||直驱电机减速离合器一体化装置||双驱动减速离合器||机器人||减速离合器||材料||普通型减速离合器||大容量波轮减速离合器||大容量波轮减速离合器等新型||高效节能减速离合器||集成电路（含存储器）||洗衣机减速器及配件||其他业务,11.56,宣城市,19.4939,137.6754,364307726.97,65962641479.63,464885767.0,电子-其他电子-其他电子Ⅲ,20150610,445379767.0,300475.SZ,香农芯创,26399539611.22,63.2727,3.1344
2601,2404759648.68,物料气力输送系统和小料自动配料称量系统||智能环保型密炼机上辅机系统||上辅机系统||小料配料称量系统||气力输送系统||废气治理系统||环保系统||电镀系统||智能公务用枪管理系统||智能滑雪机||液晶项目||dlp项目||智能枪弹柜||智能保密柜||t-show项目||机器人项目||t||show项目||智能型密炼机上辅机系统||全自动小料配料称量系统||空气气力输送系统||低温等离子体废气净化设备lp||废气高效净化一体机(epa)||拼接显示系统||智能机器人||多路多功能高标清编转码器||4k超高清avs2&h.265编转码器||ip切换器||4k超高清avs2&amp||h.265编转码器||光伏组件回收||密炼机上辅机系统||橡胶工业废气治理设备||工业粉尘治理设备||锅炉烟气脱硫脱硝治理设备||智能数字显控系统||存储软硬件设备||硅料循环利用智能装备||智能裂解装置||保密柜||广播电视设备||智能输送配料装备||绿色环保装备||智能数字显控及存储装备||智能专用装备||废旧轮胎热裂解资源化利用产品||5g网络设备,,抚州市,-45.4222,-22.938,-58232529.66,2499348278.68,275258621.0,机械设备-专用设备-其他专用设备,20150611,264841371.0,300472.SZ,*ST新元,68425848.45,108.1985,7.4777
2602,5756553331.6,"抗病毒||消化系统||解热镇痛||注射用泮托拉唑钠||非抗生素类制剂||原料药||诊断试剂||抗生素类制剂||抗生素||低端抗感染药物||抗感染类药物||医疗||基药||头孢类||cro服务||注射用头孢美唑钠||阿莫西林克拉维酸钾片||研究服务||阿莫西林克拉维酸钾分散片||阿奇霉素分散片||注射用阿奇霉素||罗红霉素胶囊||注射用头孢唑肟钠||消化系统药(如注射用泮托拉唑钠,注射用奥美拉唑钠,奥美拉唑肠溶胶囊,兰索拉唑肠溶胶囊等)||抗病毒药(如注射用利巴韦林,注射用阿昔洛韦,注射用更昔洛韦等)||心血管药||解热镇痛药||罗红霉素||阿奇霉素||埃索美拉唑钠||替加环素||恩替卡韦||抗生素类药品和非抗生素类药品",9.21,绍兴市,5.1344,44.4201,-3459530.47,5756553331.6,745667530.0,医药生物-化学制药-化学制剂,20100316,745667530.0,002370.SZ,亚太药业,228305775.2,7.6423,31.056
2603,309755357707.4,混合集成电路||电子元件||集成电路制造设备||大规模集成电路制造设备||太阳能电池设备||光伏设备||锂电池||高端设备||光伏装备||光伏制造设备||页岩气||集成电路设备||高端电子元件||半导体||新能源设备||半导体设备||电池||燃料电池||真空设备||锂电设备||电子元器件||第三代半导体||新能源光伏||精密电子元器件||真空及锂电装备||半导体装备||真空装备||新能源锂电装备||电阻||电容||晶体器件||模块电源||微波组件||真空||新能源装备,15.31,朝阳区,8.6011,45.3191,4467785189.44,310003262428.2,724475958.0,电子-半导体-半导体设备,20100316,723896606.0,002371.SZ,北方华创,27301379656.81,50.9032,41.4069
2604,4311035656.32,齿轮泵||变速箱油泵||电液泵产品||动力转向油罐||转向助力泵||汽车转向泵||自动变速箱油泵||电动助力转向系统(eps)电机||电液泵和无钥匙进入及启动系统||液压转向泵||真空泵||液压齿轮泵||电液转向泵||变速箱电子泵||电动真空泵||eps电机||汽车电子产品||隔音降噪产品||动力转向罐||降噪||隔热及轻量化产品||电机||电泵及机械泵类产品||电控及汽车电子类产品||电液转向泵（ehps）||电子水泵（ewp）||动变速箱油泵||无刷电机控制器||无钥匙进入及启动系统（peps）||智能驾驶辅助系统（adas）||新能源类产品||航空配套产品||降噪（nvh）||液力缓速器||电子油泵||电子双联泵||无刷直流电机||离合换挡电机||执行电机控制器||座椅控制器||车身控制器||电液转向泵控制器||变速箱电子泵控制器,4.87,阜新市,2.5372,40.93,24145707.09,4323869612.64,150973101.0,汽车-汽车零部件-其他汽车零部件,20150612,150524988.0,300473.SZ,德尔股份,3642005324.12,58.715,19.2186
2605,4215573381.6,船舶舱室配套的复合板||塔机租赁||防火门||卫生单元||集成房屋业务||船舶舱室配套业务||组合集成房屋||与船舶舱室配套的复合板||集成房屋||节能环保||房屋||租赁业务||房地产业务||塔机租赁业务||仓储物流业务||制造业业务||产城综合开发业务||仓储物流||产城综合开发||石油后勤服务||其他业务,3.16,深圳市,0.929,19.3906,-348491388.42,8529514915.95,2707782513.0,房地产-房地产-住宅开发,20091203,1338277264.0,002314.SZ,南山控股,10906424802.8,73.9216,21.8501
2606,4355201424.78,钢带增强塑料管生产线||缠绕钢丝增强管生产线||地下管网||生产线设备配件||成套生产线||机械配件及其他||保健品||快克||小快克||代理批发药品||其他医药产品||房产租赁和管理||氨糖软骨素维C锰咀嚼片||双氯芬酸钠缓释片||续断壮骨胶囊||庆大霉素普鲁卡因维b12颗粒||垂直循环式立体停车设备||贴牌及批发零售药品||房产租赁||管理及其他,3.89,成都市,2.0318,39.6384,58129095.96,5114199490.56,401743872.0,医药生物-化学制药-化学制剂,20150424,342121086.0,300434.SZ,金石亚药,708445490.44,16.0218,57.0215
2607,2611758028.5,玉米种子||小麦种子||花生种子||其他种子,-2.98,郑州市,5.1658,-124.8386,9215462.95,2686152000.0,165200000.0,农林牧渔-种植业与林业-种子生产,20221207,160624725.0,920087.BJ,秋乐种业,149910784.2,34.1574,17.748
2608,9270085259.02,增值服务费||认证供应商服务||网络广告||文笔天天网服务||保险佣金||咨询服务||商品销售||软硬件||中国制造网电子商务平台||会员费||电子支付||保险业务||电子商务||电子商务平台||增值业务||外贸b2b电子商务平台中国制造网(made-in-china.com)||内贸b2b电子商务平台百卓采购网(abiz.com)||保险b2c电子商务平台新一站保险网(xyz.cn)||仓储物流||外贸b2b电子商务平台||互联网保险代理电子商务平台||内贸b2b电子商务平台||全链路外贸服务综合平台||跨境b2b电子商务业务||线上线下融合的保险代理业务||跨境电子商务业务||外贸ai应用业务,15.82,南京市,5.5513,26.1864,357714192.07,14535747517.58,317235869.0,商贸零售-互联网电商-互联网电商Ⅲ,20091209,202315261.0,002315.SZ,焦点科技,1402735994.78,38.2739,79.5233
2609,7180820846.1,冷箱||成套装置||板翅式换热器||lng成套装置和冷箱||液氮洗冷箱||空分冷箱||乙烯冷箱||轻烃回收冷箱及板翅式换热器||天然气液化装置||空分成套装置||一氧化碳/氢气分离装置||换热器||工艺成套设备||工艺成套设备的设计||安装及相关技术咨询服务||冷箱和成套装置||具体包括板翅式换热器||轻烃回收冷箱||大型空分成套装置||煤化工合成氨配套深冷净化装置||氢气-一氧化碳深冷分离装置||丙烷脱氢制丙烯深冷分离装置||电子特气及稀有气体||分子筛吸附分离装置||深冷技术设备行业||燃气运营行业||气体运营,11.27,杭州市,2.2673,16.7872,189483439.06,7509832110.0,385713000.0,机械设备-专用设备-能源及重型设备,20150326,368814630.0,300435.SZ,中泰股份,2115095185.75,26.8543,29.3787
2610,27201041068.19,液压张紧器||摇臂||可变气门系统||喷嘴及高压油泵挺柱及高压油泵泵壳||气门挺柱(液压挺柱、机械挺柱)||液压挺柱||高压油泵挺柱||机械挺柱||喷嘴||高压油泵泵壳及其他||挺柱||精密零部件及其他||新能源汽车零部件||锂电池正极材料||精密液压零部件||电磁驱动零部件||锂电正极材料||智能电控系统||传统汽车发动机零部件||新能源汽车智能电控产品||磷酸铁锂正极材料||传统发动机零部件||新能源及混合动力零部件||热管理系统及部件||其它产品及技术服务||汽车零部件||新能源汽车智能电控及增量零部件产品,7.33,绵阳市,5.9945,63.4749,310666111.2,27510042293.78,1709760242.0,汽车-汽车零部件-底盘与发动机系统,20150319,1690555691.0,300432.SZ,富临精工,9084612964.08,63.6514,11.2341
2611,1819591650.0,数字视频||交通工程系统集成||专网通讯技术解决方案||变电站业务||能源交通||专网通信||收单服务||硬件销售||专网通信解决方案||饲料及饲料原材料||其他||农产品贸易||生物纤维素基材,7.92,辽源市,27.4377,271.3136,10810899.32,2099260800.0,393120000.0,通信-通信服务-通信工程及服务,20091209,340747500.0,002316.SZ,亚联发展,442733468.17,84.2135,12.8917
2612,18240736873.7,化学药||原料药中间体售||中药饮片||中药材||复方血栓通胶囊||清热祛湿冲剂||众生丸||中成药||化学普药||医药||冻干粉针||中药||复方血栓通||基药||糖尿病||中药饮片||复方血栓通系列产品||众生丸系列产品||脑栓通胶囊||清热祛湿颗粒||复方丹参片||注射用单磷酸阿糖腺苷||头孢克肟分散片||硫糖铝口服混悬液||盐酸氮卓斯汀滴眼液||普拉洛芬滴眼液||复方醋酸地塞米松乳膏||注射用盐酸甲氯芬酯||盐酸甲氯芬酯胶囊||众生胶囊||固肾合剂||复方血栓通片||肝脾康胶囊||双氯芬酸钠肠溶片||磷酸哌嗪片||利巴韦林片||盐酸溴己新片||注射用三磷酸腺苷二钠氯化镁||眼内植入晶体||愈创甘油醚片||小儿增食颗粒||盐酸雷尼替丁胶囊||萘敏维滴眼液||富马酸酮替芬片||磷酸苯丙哌林片||盐酸右美沙芬片||氢溴酸右美沙芬片||马来酸氯苯那敏片||炎琥宁注射液||注射用紫杉醇聚合物胶束||利巴韦林胶囊||醋酸泼尼松片||生物羊膜||注射用三磷酸腺苷二钠||磷酸氯喹||头孢拉定胶囊||眼科医疗器械及耗材||眼科医疗服务||富马酸氯马斯汀口服溶液||来瑞特韦片等||来瑞特韦片||羧甲司坦口服溶液（片）||异烟肼片||吡嗪酰胺片||盐酸乙胺丁醇片||利福平胶囊||瑞巴派特片||盐酸氮?斯汀滴眼液||地夸磷索钠滴眼液||溴芬酸钠滴眼液||酒石酸溴莫尼定滴眼液||氯雷他定片||羧甲司坦口服溶液,6.3,东莞市,5.0511,60.9266,148802427.39,20355834924.15,849930477.0,医药生物-中药-中药Ⅲ,20091211,761617406.0,002317.SZ,众生药业,1888753875.6,20.1557,56.7954
2613,136726453710.0,平板电脑防护玻璃||手机防护玻璃||消费电子||手机视窗防护屏||平板电脑防护屏||中小尺寸防护玻璃||大尺寸防护玻璃||新材料及其他产品||智能手机与电脑类||新能源汽车及智能座舱类||智能头显与智能穿戴类||其他智能终端类||智能手机||电脑||智能汽车与座舱||智能头显与智能穿戴||人形机器人产品的结构件||功能模组||金属||陶瓷||塑胶||皮革||玻纤||碳纤维||工装夹具模具||生产设备||检测设备||自动化设备||自主研发的工业互联网系统,5.77,长沙市,2.6988,38.3366,2370944432.86,143627721380.37,5284327591.0,电子-消费电子-消费电子零部件及组装,20150318,4971871044.0,300433.SZ,蓝思科技,53662536194.66,35.4742,16.0975
2614,23449609088.76,锂锰电池||数码类锂离子电池||动力类锂离子电池||储能类锂离子电池||镍氢电池||锂铁电池||电池||高性能电池||二次锂离子电池||一次锂电电池||电子相关产品||钴酸锂系列产品||磷酸铁锂系列产品||三元材料和多元复合锂材料系列产品||锌空气电池||三元材料||多元复合锂材料系列产品,2.16,广州市,5.6052,191.2107,60502693.44,29203981747.2,503343360.0,电力设备-电池-锂电池,20150424,404164238.0,300438.SZ,鹏辉能源,7580860529.35,73.62,14.9007
2615,10203690812.31,休闲度假||地产景观||生态湿地||园林设计||苗木||园林设计项目||苗木销售||市政园林||园林绿化||园林建设||园林工程||园林||设计收入||水利市政||固废处置||设计规划||水环境综合治理||全域旅游||土壤矿山修复||设备安装||设备安装及销售||工业废弃物销售||设计及规划,-0.13,朝阳区,9.4887,-5292.3767,-2279514437.27,14578352744.31,5999322117.0,环保-环境治理-综合环境治理,20091127,4199049717.0,002310.SZ,东方园林,156243542.53,54.4717,40.8162
2616,92768688707.4,饲料机械||动保产品||原料贸易||农产品||水产预混料||微生态制剂||饲料||饲料生产||水产养殖||苗种制剂||猪料||水产||制剂||虾苗||鱼料||畜禽料||水产料||虾料||水产饲料||疫苗||贸易业务||水产和畜禽饲料||优质水产动物种苗||动物保健品和生物制品||生猪养殖||优质动物种苗||生猪||水产品,16.67,广州市,3.674,16.8085,3623823222.79,92837248326.0,1663749970.0,农林牧渔-农产品加工-水产饲料,20091127,1662521303.0,002311.SZ,海大集团,96094150423.09,47.7841,11.1326
2617,3069486535.5,体外生化诊断仪器||第三方医学诊断服务||试剂原料||体外生化诊断试剂||体外诊断试剂||体外诊断仪器||医学诊断服务||体外诊断试剂原料||高端分析仪器||试剂动物分析仪,2.05,宁波市,1.3652,49.9971,224363611.78,4035347557.5,384318815.0,医药生物-医疗器械-体外诊断,20150422,292332051.0,300439.SZ,美康生物,1135669290.81,19.3355,39.6361
2618,22643506759.96,金融自助服务||bpo业务||速递易||电子回单系统||软件||金融安防业务||信息化设备||安防监控||电子回单||金融电子||金融电子设备||电子回单柜||金融服务||快递||金融自助业务||速递易业务||工业级磷酸一铵||磷酸氢钙||肥料级磷酸一铵||复合肥||bpo||现代农业||建材||饲料级磷酸氢钙||磷石膏||农业技术服务||磷矿采选业务||肥料级磷酸氢钙||高浓度复合肥||中低溶度复合肥||肥料系列产品||贸易类产品||新能源材料,4.57,成都市,2.3587,38.9923,424864044.83,22709850200.38,1889338619.0,基础化工-农化制品-磷肥及磷化工,20091203,1883819198.0,002312.SZ,川发龙蟒,7386689178.09,53.8308,14.631
2619,13671981900.0,贺甘定-拉米夫定||恩甘定-恩替卡韦||阿甘定-阿德福韦酯||抗乙肝病毒药物||抗病毒药物||肝病类||阿甘定||贺甘定||恩甘定||福甘定||磷酸二酯酶||索非布韦片||枸橼酸西地那非片||橼酸西地那非片||金丹胶囊止血止痛药||保肝护肝药物||消化系统药物||呼吸系统药物||心血管药物||医学检验服务||其他||丙酚替诺福韦||替诺福韦||恩替卡韦||拉米夫定||阿德福韦酯五大核苷（酸）类抗乙肝病毒,-36.66,宁德市,41.5802,-107.0492,-70639938.31,15926700000.0,159267000.0,医药生物-化学制药-化学制剂,20150422,136719819.0,300436.SZ,广生堂,315838085.22,69.1766,61.9055
2620,3568955119.1,氨基三亚甲基膦酸(atmp)||二亚乙基三胺五亚甲基膦酸(dtpmp)||水解聚马来酸酐(hpma)||聚丙烯酸(paa)||聚丙烯酸共聚物||羟基亚乙基二膦酸(hedp)||水处理||水处理剂||羟基亚乙基二膦酸（HEDP）||氨基三亚甲基膦酸（ATMP）||二亚乙基三胺五亚甲基膦酸（DTPMP）||水解聚马来酸酐（HPMA）||聚丙烯酸（PAA）||有机膦水处理剂||有机膦类水处理剂||聚合物类水处理剂||化工原料||水处理剂产品及衍生品||工程施工设计||环保设备及配件||水处理运营||水处理剂及衍生产品||纤维素醚||hedp||atmp||hpma||dtpmp||氯甲烷||运营服务||水处理剂产品||水处理服务||环保工程建设施工服务,-2.58,济源市,3.6783,-105.5778,-54867408.67,5124185093.3,252422911.0,基础化工-化学制品-其他化学制品,20150423,175810597.0,300437.SZ,清水源,628318401.37,40.9028,8.9525
2621,4088160531.0,铜缆配线产品(mdf、ddf等)||综合布线产品||通信工程服务||工程项目||铜缆配线产品(mdf||光纤配线网络产品(odf)||户外站点集成配套产品(户外机房||光纤配线网络产品(odf、光器件、光交箱、光缆接头盒等)||连接器||通信网络||通信网络保护设备||通信网络物理连接设备||物理连接设备||接配线||光通信||芯片||光纤||光配线||配线设备||无线业务||固网业务||光纤配线网络产品（ODF、光器件、光交箱、光缆接头盒等）||铜缆配线产品（MDF、DDF等）||户外站点集成配套产品（户外机房、铁塔、基站户外柜、基站天线、基站附件、美化天线等）||有线宽带/光通信||移动宽带/无线站点||企业网/数据中心||通信服务||工具/仪器仪表||有线宽带/光通信||移动宽带/无线站点||企业网/数据中心||通信服务||工具/仪器仪表||通信网络基础设施产品||通信工程服务||ai物联网产品与方案||无线通信模组||基础设备||工程服务||光配线产品||无线站点||数据中心||储能产品||通信基础设备,-140.22,深圳市,305.5773,-55.96,-79421263.31,4088448000.0,374400000.0,通信-通信设备-通信终端及配件,20091203,374373675.0,002313.SZ,日海智能,2006986116.74,99.7175,16.8221
